Data,Kadar_Air ,Tak_Larut,Kalsium,Magnesium,Sulfat ,NaCl(wb),NaCl(db),Grade
"121,""10,33797217"",""0,6776571055"",""0,2042640925"",""0,8442915823"",""1,28143607"",""82,67429441"",""92,20658556"",K3"
"122,""7,692307692"",""0,654811235"",""0,4319216376"",""0,7774589477"",""1,416200516"",""84,29491573"",""91,31949204"",K3"
"123,""5,996131528"",""1,133842101"",""0,5655810427"",""0,08483715641"",""1,501455677"",""86,06688771"",""91,55675092"",K3"
"124,""6,764103225"",""0,5817245897"",""0,4192938209"",""0,5210551443"",""1,36042955"",""86,53051129"",""92,83531685"",K3"
"125,""0,75"",""0,03275349004"",""0,1274657631"",""0,06727563425"",""0,9346239776"",""79,91006016"",""90,48752954"",K3"
"126,""11,17533719"",""0,2574784702"",""0,5040364549"",""0,7698011311"",""0,9346239776"",""83,22273996"",""93,69327992"",K3"
"127,""11,36738056"",""0,1987419594"",""0,3403588433"",""0,8849329926"",""1,024720532"",""80,2014677"",""90,48752954"",K3"
"128,""7,692307692"",""0,654811235"",""0,4319216376"",""0,7774589477"",""1,416200516"",""84,29491573"",""91,31949204"",K3"
"129,""8,030592734"",""0,2968230347"",""0,2210971692"",""0,4112407347"",""0,9332331679"",""88,26401819"",""95,97106343"",K4"
"130,""10,29126214"",""0,7187326315"",""0,7259914031"",""0,6125552463"",""1,287819783"",""83,86290293"",""93,48353898"",K4"
"131,""5,620155039"",""1,492820824"",""0,7049484145"",""0,3806721438"",""1,58260062"",""87,20645167"",""92,39944366"",K4"
"132,""0,6479"",""1,259286917"",""0,6018443909"",""0,1604918376"",""1,722932812"",""89,68569993"",""90,2705629"",K4"
"133,""7,736943907"",""0,4788604757"",""0,503924934"",""0,9934520127"",""1,953627657"",""85,44063864"",""92,60547207"",K4"
"134,""5,447470817"",""0,7283977247"",""0,4085648929"",""0,3741594282"",""1,361027818"",""90,29764311"",""95,49997646"",K4"
"135,""5,152671756"",""1,159684384"",""0,5374162369"",""0,2663715261"",""1,420652997"",""87,57948913"",""92,33732858"",K4"
"136,""5,73012939"",""0,139055938"",""0,2820877837"",""0,535966789"",""1,399155601"",""92,57231779"",""98,19926259"",K1"
"137,""9,28030303"",""0,2792413909"",""0,3177026168"",""0,1026423839"",""1,39791121"",""84,64807872"",""93,30727675"",K1"
"138,""3,883495146"",""0,128980395"",""0,2608094946"",""0,1390490245"",""0,8220372806"",""93,59719852"",""97,37890351"",K1"
"139,""7,335907336"",""0,1365868877"",""0,2497003195"",""0,02622503441"",""0,4494502304"",""89,76277695"",""96,86899679"",K1"
"140,""7,355864811"",""0,4501225789"",""0,3606444963"",""0,1049147626"",""0,6134163077"",""89,55687767"",""96,66761688"",K1"
"141,""5,426356589"",""0,2831609238"",""0,3747106083"",""0,08350693556"",""0,7619217304"",""92,11958969"",""97,40513992"",K1"
"142,""5,598455598"",""0,1825733443"",""0,6328015042"",""0,04504688674"",""0,9603427415"",""90,69682671"",""96,07557513"",K1"
"143,""5,479452055"",""0,1535901702"",""0,2999590709"",""0,1285538875"",""0,5272837428"",""91,13090619"",""96,41385728"",K1"
"144,""5,479452055"",""0,2217596397"",""0,2570774418"",""0,05141548837"",""0,5085010343"",""91,57518669"",""96,88389316"",K1"
"145,""5,952380952"",""0,223556183"",""0,7643344298"",""0,02583665678"",""1,153364952"",""90,20882804"",""95,91824754"",K1"
"146,""5,996131528"",""0,1325793176"",""0,2154142939"",""0,03877457291"",""0,3322634483"",""91,63444775"",""97,47944339"",K1"
"147,""8,333333333"",""0,1081792296"",""0,2429885772"",""0,07952353436"",""0,3613726892"",""88,90098494"",""96,98289266"",K1"
"148,""5,500982318"",""0,380615782"",""0,1855178845"",""0,3061045095"",""0,4100791833"",""89,82782076"",""95,05688309"",K1"
"149,""7,82778865"",""0,1363381025"",""0,3613929649"",""0,1825985507"",""0,582908392"",""89,49099746"",""97,09108217"",K1"
"150,""5,587668593"",""0,1754890909"",""0,3341893615"",""0,1949437942"",""0,5554709332"",""88,88102924"",""94,14133505"",K1"
"151,""7,904411765"",""0,4337206839"",""0,2188782681"",""0,1827157716"",""0,3702459969"",""88,71023713"",""96,32408982"",K1"
"152,""5,533596838"",""0,3664730118"",""0,2595672011"",""0,1390538577"",""0,4929271349"",""89,79877862"",""95,05895812"",K1"
"153,""11,70634921"",""0,08213462084"",""0,3275157079"",""0,4168381737"",""0,9441325618"",""83,97343496"",""95,1069915"",K1"
"154,""8,582834331"",""0,1755715574"",""0,454091892"",""0,1395501912"",""1,002481525"",""87,85136903"",""96,09942333"",K1"
"155,""5,959031657"",""0,2987360705"",""0,2906777137"",""0,2777587042"",""0,7565527855"",""91,28787102"",""97,07244898"",K1"
"156,""10,23622047"",""0,5670824338"",""0,2818731666"",""0,3585426679"",""1,041620291"",""87,24784866"",""97,19716473"",K1"
"157,""7,80669145"",""0,3917759042"",""0,2415087819"",""0,2107713006"",""0,6242006708"",""89,74850271"",""97,34817431"",K1"
"158,""8,823529412"",""0,1316959602"",""0,2441489943"",""0,3062960111"",""0,9291712193"",""85,92037531"",""94,23525034"",K1"
"159,""7,899807322"",""0,2098505864"",""0,4025329382"",""0,09944931415"",""0,7006603796"",""90,27601115"",""98,01935102"",K1"
"160,""7,169117647"",""0,1715327592"",""0,2584949988"",""0,1691967265"",""0,6984700483"",""89,59404993"",""96,51319438"",K1"
"161,""6,403013183"",""0,4405946829"",""0,4737960478"",""0,5401274945"",""1,291783245"",""87,63797496"",""93,63332938"",K2"
"162,""5,871212121"",""0,2119215351"",""0,5413282865"",""0,9037828783"",""1,115276115"",""88,18198482"",""93,68226958"",K2"
"163,""5,675146771"",""0,364020174"",""0,5171394795"",""0,4513217276"",""1,838714235"",""85,76453258"",""90,92463931"",K2"
"164,""7,984790875"",""0,3234453931"",""0,361451256"",""1,055437667"",""1,24"",""79,29942725"",""86,18078251"",K2"
"165,""2,676864245"",""0,5756787712"",""0,3872697674"",""0,02733668946"",""1,120061255"",""94,15288615"",""96,74255296"",K2"
"166,""3,898635478"",""0,602439741"",""0,3691311914"",""0,1107393574"",""1,044799263"",""90,29800637"",""93,9612115"",K2"
"167,""5,871212121"",""0,4328216775"",""0,281073413"",""0,5578226197"",""1,116281679"",""91,03837968"",""96,71682992"",K2"
"168,""7,602339181"",""0,4178289679"",""0,2641876798"",""0,5812128956"",""1,284856387"",""87,10300565"",""94,26970865"",K2"
"169,""7,007575758"",""0,5162367023"",""0,3496556485"",""0,6687164277"",""1,241817857"",""86,59225361"",""93,11753546"",K2"
"170,""8,490566038"",""0,1811905437"",""0,2421352487"",""0,8135744358"",""1,276764248"",""85,0347648"",""92,92458834"",K2"
"171,""5,05952381"",""0,1450517571"",""0,326782392"",""0,09803471761"",""1,130315654"",""88,85248844"",""93,58757403"",K2"
"172,""4,085603113"",""0,1795206519"",""0,2311798213"",""0,249674207"",""1,257171032"",""93,4799413"",""97,46184549"",K2"
"173,""3,409090909"",""0,2374073283"",""0,2980677634"",""0,4677371057"",""1,879429291"",""91,75582513"",""94,99426602"",K2"
"174,""4,971319312"",""0,1353301517"",""0,3727569947"",""0,3913948444"",""1,62093541"",""86,9146031"",""91,4614435"",K2"
"175,""4,660194175"",""0,1551851022"",""0,18292709"",""0,1656786846"",""1,120148681"",""93,85841696"",""98,44620109"",K2"
"176,""6,0546875"",""0,1299867414"",""0,2523740248"",""0,2328050157"",""0,8485246678"",""90,30263213"",""96,12255229"",K2"
"177,""5,162523901"",""0,205967869"",""0,1708166669"",""0,3459037504"",""1,017101133"",""90,55371869"",""95,48305419"",K2"
"178,""5,357142857"",""0,2011766635"",""0,4707306226"",""0,02567621578"",""0,8070380606"",""94,48225028"",""99,83030218"",K2"
"179,""5,653021442"",""0,6716856511"",""0,5760414304"",""0,4013708031"",""0,8698932563"",""88,95218427"",""94,2819639"",K2"
"180,""4,901960784"",""0,2192640563"",""0,2211891041"",""0,3926106597"",""0,669984783"",""89,58930469"",""94,20731009"",K2"
"181,""5,283757339"",""0,424371688"",""0,5830096319"",""0,510827487"",""0,8755616711"",""87,27680966"",""92,1455573"",K2"
"182,""5,976095618"",""0,3420713812"",""0,3822746863"",""0,469918151"",""0,9092813019"",""89,72433739"",""95,42715544"",K2"
"183,""7,076350093"",""0,5700577848"",""0,7163338568"",""0,3280055029"",""0,9767018005"",""86,36214346"",""92,93881971"",K2"
"184,""7,818181818"",""0,2812756762"",""0,4279258851"",""0,08558517702"",""0,8305455399"",""88,86961576"",""96,406881"",K2"
"185,""10,51625239"",""0,1269322182"",""0,5779219977"",""0,32912168"",""1,003993454"",""85,43825572"",""95,47907638"",K2"
"186,""12,34119782"",""0,04218692205"",""0,460066826"",""0,4980723464"",""1,062205815"",""84,58017636"",""96,48794447"",K2"
"187,""6,12244898"",""0,1573565696"",""0,32687347"",""0,448283616"",""0,9765350798"",""87,83733397"",""93,56585575"",K2"
"188,""9,904761905"",""0,6282427768"",""0,3157946276"",""0,920315772"",""1,269013953"",""83,22364656"",""92,37296923"",K3"
"189,""1,169590643"",""0,6392305248"",""0,538205074"",""0,06727563425"",""1,284424676"",""93,97784023"",""95,09000402"",K3"
"190,""1,169590643"",""0,6392305248"",""0,538205074"",""0,06727563425"",""1,284424676"",""93,97784023"",""95,09000402"",K3"
"191,""4,222648752"",""0,4820972429"",""0,1274657631"",""0,3059178315"",""1,129469578"",""89,83357586"",""93,7941744"",K3"
"192,""11,71875"",""0,09394231942"",""0,4609700617"",""1,009524435"",""1,225391779"",""79,91006016"",""90,51759027"",K3"
"193,""11,71875"",""0,09394231942"",""0,4609700617"",""1,009524435"",""1,225391779"",""79,91006016"",""90,51759027"",K3"
"194,""11,17533719"",""0,2574784702"",""0,5040364549"",""0,7698011311"",""0,9346239776"",""83,22273996"",""93,69327992"",K3"
"195,""11,36738056"",""0,1987419594"",""0,3403588433"",""0,8849329926"",""1,024720532"",""80,2014677"",""90,48752954"",K3"
"196,""7,692307692"",""0,654811235"",""0,4319216376"",""0,7774589477"",""1,416200516"",""84,29491573"",""91,31949204"",K3"
"197,""2,793296089"",""0,03275349004"",""0,3418254709"",""0,1777492449"",""1,422744297"",""90,19573263"",""92,78756403"",K4"
"198,""5,122757195"",""0,8427319923"",""0,5099771468"",""0,3785267865"",""1,430280972"",""88,16578333"",""92,94362522"",K4"
"199,""0,6479"",""0,03275349004"",""0,2210971692"",""0,1604918376"",""0,8423646941"",""83,0341681"",""90,2705629"",K4"
"200,""10,29126214"",""1,492820824"",""0,7259914031"",""0,9934520127"",""1,953627657"",""91,95498918"",""95,97106343"",K4"
"201,""3,409090909"",""0,2374073283"",""0,2980677634"",""0,4677371057"",""1,879429291"",""91,75582513"",""94,99426602"",K4"
"202,""5,447470817"",""0,7283977247"",""0,4085648929"",""0,3741594282"",""1,361027818"",""90,29764311"",""95,49997646"",K4"
"203,""5,938697318"",""0,2616049765"",""0,2825794703"",""0,7205776492"",""1,596017525"",""88,66723537"",""94,26537039"",K4"
"204,""5,405405405"",""0,2340488045"",""0,2536109785"",""0,2489998698"",""0,5630892643"",""90,85049175"",""96,04194843"",K1"
"205,""8,79541109"",""1,061915766"",""0,4305067549"",""0,2296036026"",""0,5687935541"",""86,17651331"",""94,48703661"",K1"
"206,""7,387387387"",""0,3786523256"",""0,1413298575"",""0,169595829"",""0,2376668265"",""85,72726137"",""92,56542814"",K1"
"207,""8,108108108"",""0,2488750647"",""0,2136335728"",""0,1566646201"",""0,3684333576"",""87,96366657"",""95,72516656"",K1"
